tag,depth_index,depth,sample_r,sample_q,forward_h_gram,adjoint_q_gram,backprop_beta_gram
smooth_aligned,17,0.425,2,2,0.19998186708009133,1.3237356354149152,0.910716685721663
smooth_aligned,18,0.45,0,0,0.20635741624880663,1.3061911056698639,0.8724966999225479
smooth_aligned,18,0.45,0,1,0.20559621210715615,1.3081296792877763,0.8771482140913545
smooth_aligned,18,0.45,0,2,0.20564318296165765,1.3068256562463405,0.8758626209401883
smooth_aligned,18,0.45,1,0,0.20559621210715615,1.3081296792877763,0.8771482140913545
smooth_aligned,18,0.45,1,1,0.20524051454980366,1.310115904638381,0.8819640271324695
smooth_aligned,18,0.45,1,2,0.20495167061914257,1.3087859473377226,0.8806144731464144
smooth_aligned,18,0.45,2,0,0.20564318296165765,1.3068256562463405,0.8758626209401883
smooth_aligned,18,0.45,2,1,0.20495167061914257,1.3087859473377226,0.8806144731464144
smooth_aligned,18,0.45,2,2,0.2051641632106157,1.3074786530814866,0.8793383157197677
smooth_aligned,19,0.475,0,0,0.21196233857204702,1.2907198215723819,0.8514005701782082
smooth_aligned,19,0.475,0,1,0.21114698748907568,1.2925092666928224,0.8559623982390955
smooth_aligned,19,0.475,0,2,0.21116484801661092,1.2912065918260904,0.8548806746963843
smooth_aligned,19,0.475,1,0,0.21114698748907568,1.2925092666928224,0.8559623982390955
smooth_aligned,19,0.475,1,1,0.21073908881166115,1.2943432610436985,0.8606765973215097
smooth_aligned,19,0.475,1,2,0.21041955027683748,1.293015623600646,0.859543560578735
smooth_aligned,19,0.475,2,0,0.21116484801661092,1.2912065918260904,0.8548806746963843
smooth_aligned,19,0.475,2,1,0.21041955027683748,1.293015623600646,0.859543560578735
smooth_aligned,19,0.475,2,2,0.21060681865207379,1.2917098324900802,0.8584760367796528
smooth_aligned,20,0.5,0,0,0.2177057728018784,1.2748228082768316,0.8399938556855249
smooth_aligned,20,0.5,0,1,0.2168357867112849,1.276460396137656,0.8449539350085401
smooth_aligned,20,0.5,0,2,0.21682768923150889,1.2751723902486636,0.8436310785625794
smooth_aligned,20,0.5,1,0,0.2168357867112849,1.276460396137656,0.8449539350085401
smooth_aligned,20,0.5,1,1,0.21637662116025894,1.2781393655236648,0.850074891820417
smooth_aligned,20,0.5,1,2,0.21602869873259187,1.276827476437102,0.8486927668846369
smooth_aligned,20,0.5,2,0,0.21682768923150889,1.2751723902486636,0.8436310785625794
smooth_aligned,20,0.5,2,1,0.21602869873259187,1.276827476437102,0.8486927668846369
smooth_aligned,20,0.5,2,2,0.21619332569439897,1.275536483419773,0.8473852723872675
smooth_aligned,21,0.525,0,0,0.2234772713866612,1.2584327213480024,0.8317242337219916
smooth_aligned,21,0.525,0,1,0.22254562115268003,1.2599275416328422,0.8377156408299982
smooth_aligned,21,0.525,0,2,0.22252077683731122,1.2586615587024832,0.8355509385752472
smooth_aligned,21,0.525,1,0,0.22254562115268003,1.2599275416328422,0.8377156408299982
smooth_aligned,21,0.525,1,1,0.22202938056323496,1.2614602722809838,0.8439041726478685
smooth_aligned,21,0.525,1,2,0.22166165875406918,1.2601717593962103,0.8416506603549374
smooth_aligned,21,0.525,2,0,0.22252077683731122,1.2586615587024832,0.8355509385752472
smooth_aligned,21,0.525,2,1,0.22166165875406918,1.2601717593962103,0.8416506603549374
smooth_aligned,21,0.525,2,2,0.22181232499763068,1.2589030058617543,0.8394967765137838
smooth_aligned,22,0.55,0,0,0.22917890603468452,1.2421450622061168,0.8203892851687459
smooth_aligned,22,0.55,0,1,0.2281740699967382,1.2435112523361573,0.827646535815087
smooth_aligned,22,0.55,0,2,0.22814318935642341,1.2422736871768125,0.8242942918700978
smooth_aligned,22,0.55,1,0,0.2281740699967382,1.2435112523361573,0.827646535815087
smooth_aligned,22,0.55,1,1,0.22759004234035282,1.2449113504510019,0.8351569062490417
smooth_aligned,22,0.55,1,2,0.22721285773738406,1.2436530162355284,0.8316689738123638
smooth_aligned,22,0.55,2,0,0.22814318935642341,1.2422736871768125,0.8242942918700978
smooth_aligned,22,0.55,2,1,0.22721285773738406,1.2436530162355284,0.8316689738123638
smooth_aligned,22,0.55,2,2,0.22735997804229305,1.2424130922173917,0.8283192304998849
smooth_aligned,23,0.575,0,0,0.23473508003447005,1.2265423259484012,0.8036133114375636
smooth_aligned,23,0.575,0,1,0.23364617784308317,1.2277916995423472,0.8119002303821641
smooth_aligned,23,0.575,0,2,0.23361498965169183,1.2265945913415186,0.807503523291166
smooth_aligned,23,0.575,1,0,0.23364617784308317,1.2277916995423472,0.8119002303821641
smooth_aligned,23,0.575,1,1,0.232983852146047,1.2290704563704895,0.8204952208352494
smooth_aligned,23,0.575,1,2,0.23260276507005148,1.22785477275308,0.8159130318249458
smooth_aligned,23,0.575,2,0,0.23361498965169183,1.2265945913415186,0.807503523291166
smooth_aligned,23,0.575,2,1,0.23260276507005148,1.22785477275308,0.8159130318249458
smooth_aligned,23,0.575,2,2,0.23275209240009567,1.2266559121814982,0.8115132070782146
