source,case_id,time,depth_index,depth_fraction,gram_increment_fro,gram_increment_normalized
dense,C4,1.12,16,1.0,0.4414536823701192,0.5779105321368057
dense,C4,1.16,0,0.0,0.34926784989964577,0.4572293245128101
dense,C4,1.16,1,0.0625,0.35477865865534425,0.46444356815307436
dense,C4,1.16,2,0.125,0.36029044847858505,0.47165909611667334
dense,C4,1.16,3,0.1875,0.36643771370887923,0.4797065299977365
dense,C4,1.16,4,0.25,0.3721921643917676,0.4872397272256958
dense,C4,1.16,5,0.3125,0.3780486617806302,0.49490651460933294
dense,C4,1.16,6,0.375,0.384535625641659,0.5033986506738732
dense,C4,1.16,7,0.4375,0.3905852281212267,0.5113182334699953
dense,C4,1.16,8,0.5,0.396215186405068,0.5186884567066764
dense,C4,1.16,9,0.5625,0.40257939122997133,0.5270198879391469
dense,C4,1.16,10,0.625,0.40873263267585236,0.5350751453316404
dense,C4,1.16,11,0.6875,0.4150939603003872,0.5434028099981891
dense,C4,1.16,12,0.75,0.42119004830190776,0.5513832473613955
dense,C4,1.16,13,0.8125,0.42734364347186465,0.5594389678168944
dense,C4,1.16,14,0.875,0.4331751786778377,0.5670730770080663
dense,C4,1.16,15,0.9375,0.4394011368000063,0.5752235283807366
dense,C4,1.16,16,1.0,0.44590040893901234,0.5837317773100226
dense,C4,1.2,0,0.0,0.3524378547284545,0.46137920308593106
dense,C4,1.2,1,0.0625,0.3579934608929711,0.46865209137092784
dense,C4,1.2,2,0.125,0.3635519905808909,0.4759288068636999
dense,C4,1.2,3,0.1875,0.3697477162836636,0.4840396807353127
dense,C4,1.2,4,0.25,0.3755499149378996,0.49163538521291555
dense,C4,1.2,5,0.3125,0.3814540720707524,0.49936456434705984
dense,C4,1.2,6,0.375,0.3879934977149427,0.5079253785498385
dense,C4,1.2,7,0.4375,0.3940935610772859,0.5159110200895649
dense,C4,1.2,8,0.5,0.3997710387104552,0.5233434512849826
dense,C4,1.2,9,0.5625,0.40618672235878756,0.5317422738552757
dense,C4,1.2,10,0.625,0.4123901775039353,0.5398632664014731
dense,C4,1.2,11,0.6875,0.418804292531823,0.5482600354782468
dense,C4,1.2,12,0.75,0.4249504121963901,0.5563059696900913
dense,C4,1.2,13,0.8125,0.43115617435279663,0.5644299823631047
dense,C4,1.2,14,0.875,0.43703595409730894,0.5721272488639864
dense,C4,1.2,15,0.9375,0.4433135929406819,0.5803453558804652
dense,C4,1.2,16,1.0,0.44986713164881864,0.5889246456076785
dense,C4,1.24,0,0.0,0.35526428546885486,0.46507930608306297
dense,C4,1.24,1,0.0625,0.3608597285198207,0.4724043451534443
dense,C4,1.24,2,0.125,0.36645986653242024,0.4797355304354997
dense,C4,1.24,3,0.1875,0.3726987207099886,0.4879028641370217
dense,C4,1.24,4,0.25,0.37854343002708507,0.495554219662008
dense,C4,1.24,5,0.3125,0.38448999843686954,0.5033389197366247
dense,C4,1.24,6,0.375,0.3910761029047637,0.5119608415593498
dense,C4,1.24,7,0.4375,0.3972210801129475,0.5200052801724423
dense,C4,1.24,8,0.5,0.4029408730402747,0.5274931066565186
dense,C4,1.24,9,0.5625,0.4094023849310012,0.5359519233439899
dense,C4,1.24,10,0.625,0.4156504771905809,0.544131350692262
dense,C4,1.24,11,0.6875,0.42211157247442826,0.5525896219963493
dense,C4,1.24,12,0.75,0.4283022150887837,0.560693841556424
dense,C4,1.24,13,0.8125,0.4345543867851213,0.568878609327852
dense,C4,1.24,14,0.875,0.44047711529956607,0.5766321004055748
dense,C4,1.24,15,0.9375,0.44680076275341685,0.5849104376605272
dense,C4,1.24,16,1.0,0.45340259765906843,0.5935529523246266
dense,C4,1.28,0,0.0,0.3577823988545808,0.4683757883751862
dense,C4,1.28,1,0.0625,0.36341324504411027,0.4757471739762767
dense,C4,1.28,2,0.125,0.36905039568498454,0.4831268127848429
dense,C4,1.28,3,0.1875,0.3753276080538964,0.4913443615002076
dense,C4,1.28,4,0.25,0.38121013899918893,0.49904522961994613
dense,C4,1.28,5,0.3125,0.38719442240790697,0.5068793027000981
dense,C4,1.28,6,0.375,0.3938220344802388,0.5155555624584351
dense,C4,1.28,7,0.4375,0.4000069631904576,0.5236523019010887
dense,C4,1.28,8,0.5,0.4057644082645971,0.5311894191104877
dense,C4,1.28,9,0.5625,0.41226668766403707,0.5397016048683629
dense,C4,1.28,10,0.625,0.41855443616614896,0.5479329465196289
dense,C4,1.28,11,0.6875,0.42505731434263777,0.5564459161413087
dense,C4,1.28,12,0.75,0.43128755107880085,0.5646019686816419
dense,C4,1.28,13,0.8125,0.4375809813626897,0.5728407483986921
dense,C4,1.28,14,0.875,0.4435419198362086,0.580644260438213
dense,C4,1.28,15,0.9375,0.4499064985698967,0.5889761811576522
dense,C4,1.28,16,1.0,0.4565512871160719,0.5976749267747226
dense,C4,1.32,0,0.0,0.36002427753390265,0.4713106496127164
dense,C4,1.32,1,0.0625,0.3656865689804289,0.4787232004502291
dense,C4,1.32,2,0.125,0.3713566225758217,0.4861459127786549
dense,C4,1.32,3,0.1875,0.37766793102284685,0.49440809694148136
dense,C4,1.32,4,0.25,0.38358409131944904,0.5021529895129051
dense,C4,1.32,5,0.3125,0.38960189345199747,0.510030942221428
dense,C4,1.32,6,0.375,0.3962663945567061,0.5187554937059015
dense,C4,1.32,7,0.4375,0.4024868408518775,0.5268987295019435
dense,C4,1.32,8,0.5,0.40827776604940125,0.5344796758075618
dense,C4,1.32,9,0.5625,0.41481628720188024,0.5430393059330363
dense,C4,1.32,10,0.625,0.421139248411224,0.5513167448198381
dense,C4,1.32,11,0.6875,0.4276792643079611,0.5598783317269276
dense,C4,1.32,12,0.75,0.4339446910627817,0.5680804518010032
dense,C4,1.32,13,0.8125,0.44027477807818527,0.5763672191372807
dense,C4,1.32,14,0.875,0.4462696912930746,0.5842152077813668
dense,C4,1.32,15,0.9375,0.4526706625436703,0.5925947702345863
dense,C4,1.32,16,1.0,0.4593536305034863,0.6013434968261848
dense,C4,1.36,0,0.0,0.3620190145162984,0.4739219756861114
dense,C4,1.36,1,0.0625,0.3677092220719557,0.48137107172446253
dense,C4,1.36,2,0.125,0.3734085083895926,0.4888320528424411
dense,C4,1.36,3,0.1875,0.37975010925976505,0.497133893057714
dense,C4,1.36,4,0.25,0.3856961553692913,0.5049179093849021
dense,C4,1.36,5,0.3125,0.3917437313180373,0.5128348392333824
dense,C4,1.36,6,0.375,0.3984410009192918,0.5216022882177124
dense,C4,1.36,7,0.4375,0.4046930073316986,0.5297868396146299
dense,C4,1.36,8,0.5,0.41051368509201497,0.5374067352372041
dense,C4,1.36,9,0.5625,0.41708440595587454,0.5460085182613442
dense,C4,1.36,10,0.625,0.4234386198393837,0.5543268702728494
dense,C4,1.36,11,0.6875,0.4300116268759707,0.5629316461439186
dense,C4,1.36,12,0.75,0.43630831305889245,0.5711746881843287
dense,C4,1.36,13,0.8125,0.4426709506048608,0.5795040676794606
dense,C4,1.36,14,0.875,0.44869605756116837,0.5873915831909556
dense,C4,1.36,15,0.9375,0.45512936884425265,0.5958134822383212
dense,C4,1.36,16,1.0,0.46184625498964005,0.6046066113968377
dense,C4,1.4000000000000001,0,0.0,0.3637929124601386,0.47624419961496645
dense,C4,1.4000000000000001,1,0.0625,0.36950789235400855,0.483725725318604
dense,C4,1.4000000000000001,2,0.125,0.37523313739614383,0.49122068920960626
dense,C4,1.4000000000000001,3,0.1875,0.38160163964232513,0.49955774623050425
dense,C4,1.4000000000000001,4,0.25,0.38757423233795213,0.5073765149050224
dense,C4,1.4000000000000001,5,0.3125,0.39364824358632106,0.5153280514148183
dense,C4,1.4000000000000001,6,0.375,0.4003746089974005,0.5241335899555626
dense,C4,1.4000000000000001,7,0.4375,0.4066546467335378,0.5323548373816684
dense,C4,1.4000000000000001,8,0.5,0.41250175058627836,0.5400093276123409
dense,C4,1.4000000000000001,9,0.5625,0.4191010652989903,0.5486485430717877
dense,C4,1.4000000000000001,10,0.625,0.42548300596034583,0.5570031924290384
dense,C4,1.4000000000000001,11,0.6875,0.4320853066161576,0.5656463168103826
dense,C4,1.4000000000000001,12,0.75,0.43840974790568604,0.5739256932819441
dense,C4,1.4000000000000001,13,0.8125,0.444801276039188,0.582292893675354
dense,C4,1.4000000000000001,14,0.875,0.45085320453161176,0.5902155214734345
dense,C4,1.4000000000000001,15,0.9375,0.45731524134273893,0.5986750253383838
dense,C4,1.4000000000000001,16,1.0,0.46406224633664556,0.6075075833214185
dense,C4,1.44,0,0.0,0.3653696892166712,0.4783083706272827
dense,C4,1.44,1,0.0625,0.37110664338610283,0.48581866303010157
dense,C4,1.44,2,0.125,0.37685492957726224,0.4933437902728332
dense,C4,1.44,3,0.1875,0.38324731270874,0.501712109950904
dense,C4,1.44,4,0.25,0.3892434762275396,0.5095617353777986
dense,C4,1.44,5,0.3125,0.3953409493252977,0.517543985981523
dense,C4,1.44,6,0.375,0.4020931398081508,0.5263833323294443
dense,C4,1.44,7,0.4375,0.40839806503160136,0.5346371601634415
dense,C4,1.44,8,0.5,0.4142686295591414,0.5423223629503778
dense,C4,1.44,9,0.5625,0.42089332464174517,0.5509948040542257
dense,C4,1.44,10,0.625,0.4272998552704425,0.5593816443336032
dense,C4,1.44,11,0.6875,0.43392815558091363,0.5680588050699709
dense,C4,1.44,12,0.75,0.4402772305805029,0.576370429727601
dense,C4,1.44,13,0.8125,0.4466943902361133,0.5847711845507794
dense,C4,1.44,14,0.875,0.45277013526809723,0.5927249907705168
dense,C4,1.44,15,0.9375,0.459257676731237,0.6012178829785816
dense,C4,1.44,16,1.0,0.4660314161999152,0.6100854392755021
dense,C4,1.48,0,0.0,0.3667706832478172,0.4801424230735397
dense,C4,1.48,1,0.0625,0.37252712320919995,0.48767822448182235
dense,C4,1.48,2,0.125,0.3782958529160109,0.49523011449374305
dense,C4,1.48,3,0.1875,0.3847094286166828,0.5036261775329622
dense,C4,1.48,4,0.25,0.39072651329952424,0.5115031910223586
dense,C4,1.48,5,0.3125,0.39684480209787937,0.5195126916255489
dense,C4,1.48,6,0.375,0.40361990705719164,0.5283820354971358
dense,C4,1.48,7,0.4375,0.4099469210432165,0.5366647799061744
dense,C4,1.48,8,0.5,0.41583830513688624,0.5443772377529763
dense,C4,1.48,9,0.5625,0.42248551936312356,0.5530791588471385
dense,C4,1.48,10,0.625,0.42891385128913234,0.5614945393784919
dense,C4,1.48,11,0.6875,0.4355652192526475,0.5702018981632127
dense,C4,1.48,12,0.75,0.4419361499114042,0.5785421342383573
dense,C4,1.48,13,0.8125,0.44837604142720017,0.5869726475207829
dense,C4,1.48,14,0.875,0.45447292729497835,0.5949541293770628
dense,C4,1.48,15,0.9375,0.4609831056359922,0.6034766557022742
dense,C4,1.48,16,1.0,0.467780567295818,0.612375266908593
dense,C4,1.52,0,0.0,0.3680150542995385,0.4817714391297995
dense,C4,1.52,1,0.0625,0.3737887683701085,0.4893298542120217
dense,C4,1.52,2,0.125,0.37957563063206307,0.4969054816963218
dense,C4,1.52,3,0.1875,0.3860080078723883,0.5053261579808712
dense,C4,1.52,4,0.25,0.3920436561452068,0.5132274732137809
dense,C4,1.52,5,0.3125,0.3981804074412694,0.5212611432197893
dense,C4,1.52,6,0.375,0.4049758384847739,0.5301570961301064
dense,C4,1.52,7,0.4375,0.4113224514312894,0.5384654976944454
dense,C4,1.52,8,0.5,0.4172323047366682,0.5462021337334182
dense,C4,1.52,9,0.5625,0.42389949253129566,0.5549302023850661
dense,C4,1.52,10,0.625,0.4303471481420186,0.563370879706008
dense,C4,1.52,11,0.6875,0.43701897586432215,0.5721050225239376
dense,C4,1.52,12,0.75,0.44340929148261443,0.5804706356040277
dense,C4,1.52,13,0.8125,0.44986933686347574,0.5889275324717526
dense,C4,1.52,14,0.875,0.4559849827095209,0.5969335731650206
dense,C4,1.52,15,0.9375,0.4625152463797556,0.6054823933547113
dense,C4,1.52,16,1.0,0.4693337510361769,0.6144085521154984
dense,C4,1.56,0,0.0,0.36911997610761155,0.4832179010703699
dense,C4,1.56,1,0.0625,0.37490899976602177,0.4907963580559874
dense,C4,1.56,2,0.125,0.38071194007671755,0.49839303344196967
dense,C4,1.56,3,0.1875,0.3871609935138143,0.5068355406685524
dense,C4,1.56,4,0.25,0.39321310902843776,0.5147584132988843
dense,C4,1.56,5,0.3125,0.39936623143063793,0.5228135148503469
dense,C4,1.56,6,0.375,0.40617968804602056,0.5317330651803983
dense,C4,1.56,7,0.4375,0.4125436863076588,0.540064225999253
dense,C4,1.56,8,0.5,0.4184699187110751,0.5478223040459398
dense,C4,1.56,9,0.5625,0.42515481690036994,0.5565735575163249
dense,C4,1.56,10,0.625,0.43161959615760315,0.5650366515393175
dense,C4,1.56,11,0.6875,0.4383095655247318,0.5737945437290008
dense,C4,1.56,12,0.75,0.4447170701354208,0.5821826590559621
dense,C4,1.56,13,0.8125,0.45119497884677395,0.5906629409519303
dense,C4,1.56,14,0.875,0.4573272674625927,0.5986907688276825
dense,C4,1.56,15,0.9375,0.46387534770402605,0.6072629128326531
dense,C4,1.56,16,1.0,0.4707125139032965,0.6162135015678386
dense,C4,1.6,0,0.0,0.37010081900105907,0.4845019303154122
dense,C4,1.6,1,0.0625,0.3759034081625493,0.49209814600917234
dense,C4,1.6,2,0.125,0.38172060111649103,0.499713479643962
dense,C4,1.6,3,0.1875,0.38818444255989754,0.5081753459674037
dense,C4,1.6,4,0.25,0.39425116229151236,0.5161173370945337
dense,C4,1.6,5,0.3125,0.4004187980954759,0.524191438255856
dense,C4,1.6,6,0.375,0.407248236684074,0.5331319107143535
dense,C4,1.6,7,0.4375,0.4136276531871266,0.5414832556758629
dense,C4,1.6,8,0.5,0.41956840716775545,0.5492603440349552
dense,C4,1.6,9,0.5625,0.42626900487912367,0.5580321498747461
dense,C4,1.6,10,0.625,0.4327489551661654,0.566515104413711
dense,C4,1.6,11,0.6875,0.43945500681582544,0.575294050047565
dense,C4,1.6,12,0.75,0.44587774971505184,0.5837021139394363
dense,C4,1.6,13,0.8125,0.4523714877774818,0.5922031181649929
dense,C4,1.6,14,0.875,0.45851853742635973,0.6002502698267068
dense,C4,1.6,15,0.9375,0.46508241805059913,0.6088430982386721
dense,C4,1.6,16,1.0,0.471936130143423,0.6178153473349102
dense,C4,1.6400000000000001,0,0.0,0.3709713211055771,0.48564151155471075
dense,C4,1.6400000000000001,1,0.0625,0.3767859280844512,0.49325345986894
dense,C4,1.6400000000000001,2,0.125,0.3826157526913206,0.5008853297011989
dense,C4,1.6400000000000001,3,0.1875,0.3890927054049599,0.5093643600929444
dense,C4,1.6400000000000001,4,0.25,0.3951723744930923,0.5173233033258441
dense,C4,1.6400000000000001,5,0.3125,0.4013528743471205,0.5254142449175789
dense,C4,1.6400000000000001,6,0.375,0.4081964803530095,0.5343732640549071
dense,C4,1.6400000000000001,7,0.4375,0.41458956794730817,0.5427425059508684
dense,C4,1.6400000000000001,8,0.5,0.42054319360343795,0.5505364447228925
dense,C4,1.6400000000000001,9,0.5625,0.4272577050968635,0.5593264652056097
dense,C4,1.6400000000000001,10,0.625,0.4337510941267539,0.5678270125098884
dense,C4,1.6400000000000001,11,0.6875,0.4404713994782172,0.5766246177783156
dense,C4,1.6400000000000001,12,0.75,0.4469076486725375,0.5850503628686834
dense,C4,1.6400000000000001,13,0.8125,0.4534154108168542,0.5935697261315515
dense,C4,1.6400000000000001,14,0.875,0.45957554984535276,0.6016340132043945
dense,C4,1.6400000000000001,15,0.9375,0.4661534399904361,0.610245181591694
dense,C4,1.6400000000000001,16,1.0,0.47302181935682946,0.619236631732599
dense,C4,1.68,0,0.0,0.3717437474828086,0.4866527010781636
dense,C4,1.68,1,0.0625,0.37756899941811267,0.49427858478965125
dense,C4,1.68,2,0.125,0.38341001688165643,0.501925107279743
dense,C4,1.68,3,0.1875,0.3898985924928863,0.5104193532993104
dense,C4,1.68,4,0.25,0.3959897416105695,0.518393325130343
dense,C4,1.68,5,0.3125,0.4021816417480977,0.5264991909240204
dense,C4,1.68,6,0.375,0.40903780462574424,0.5354746483621925
dense,C4,1.68,7,0.4375,0.4154430121333299,0.5438597565331829
dense,C4,1.68,8,0.5,0.4214080446845459,0.5516686281624298
dense,C4,1.68,9,0.5625,0.4281348848934278,0.5604747882647594
dense,C4,1.68,10,0.625,0.4346401764161372,0.5689909172172007
dense,C4,1.68,11,0.6875,0.441373112517233,0.5778050575005863
dense,C4,1.68,12,0.75,0.4478213308539898,0.5862464714906617
dense,C4,1.68,13,0.8125,0.4543415154943072,0.5947820971419998
dense,C4,1.68,14,0.875,0.46051325950497984,0.6028615763894503
dense,C4,1.68,15,0.9375,0.4671035691334484,0.611489003221381
dense,C4,1.68,16,1.0,0.4739849483169817,0.6204974715264583
dense,C4,1.72,0,0.0,0.3724290370118514,0.48754981905953515
dense,C4,1.72,1,0.0625,0.3782637165397352,0.4951880445075675
dense,C4,1.72,2,0.125,0.3841146502997715,0.5028475485003893
dense,C4,1.72,3,0.1875,0.3906135280920464,0.5113552811872282
dense,C4,1.72,4,0.25,0.39671485313139127,0.5193425743983677
dense,C4,1.72,5,0.3125,0.4029168549520362,0.5274616643858815
dense,C4,1.72,6,0.375,0.40978414572476257,0.5364516894401455
dense,C4,1.72,7,0.4375,0.4162000964530505,0.544850861646936
dense,C4,1.72,8,0.5,0.4221752360198468,0.5526729644507898
dense,C4,1.72,9,0.5625,0.4289129985802379,0.5614934230904857
dense,C4,1.72,10,0.625,0.4354288306375745,0.5700233507407717
dense,C4,1.72,11,0.6875,0.4421729575918893,0.5788521410592508
dense,C4,1.72,12,0.75,0.4486317813450907,0.5873074386844748
dense,C4,1.72,13,0.8125,0.45516296813175594,0.5958574673332381
dense,C4,1.72,14,0.875,0.4613449994971137,0.6039504138386542
dense,C4,1.72,15,0.9375,0.4679463174039911,0.61259225169554
dense,C4,1.72,16,1.0,0.47483921690867215,0.6216158013448008
dense,C4,1.76,0,0.0,0.3730369371608518,0.4883456259870223
dense,C4,1.76,1,0.0625,0.37887996512758876,0.4959947804428596
dense,C4,1.76,2,0.125,0.3847396829693611,0.5036657837470545
dense,C4,1.76,3,0.1875,0.39124769134429577,0.512185469352386
dense,C4,1.76,4,0.25,0.3973580352142329,0.5201845691864964
dense,C4,1.76,5,0.3125,0.4035689870033781,0.5283153756490679
dense,C4,1.76,6,0.375,0.4104461381769524,0.5373183090326282
dense,C4,1.76,7,0.4375,0.4168716106748523,0.5457299462638665
dense,C4,1.76,8,0.5,0.42285570414169266,0.5535637706895933
dense,C4,1.76,9,0.5625,0.429603141695123,0.5623968949397462
dense,C4,1.76,10,0.625,0.4361283071858016,0.5709390410619688
dense,C4,1.76,11,0.6875,0.442882347931957,0.579780809604318
dense,C4,1.76,12,0.75,0.4493505676249836,0.5882484075292137
dense,C4,1.76,13,0.8125,0.4558914973479303,0.5968111907334736
dense,C4,1.76,14,0.875,0.4620826468559446,0.604916073872075
dense,C4,1.76,15,0.9375,0.46869372096426676,0.6135706836499885
dense,C4,1.76,16,1.0,0.47559682847681956,0.6226075966836694
dense,C4,1.8,0,0.0,0.37357612703687343,0.48905148374881846
dense,C4,1.8,1,0.0625,0.37942654705886,0.4967103152030669
dense,C4,1.8,2,0.125,0.38529404510262355,0.5043915036316643
dense,C4,1.8,3,0.1875,0.3918101450089035,0.5129217819251356
dense,C4,1.8,4,0.25,0.39792848135104464,0.520931344768275
dense,C4,1.8,5,0.3125,0.40414736193891915,0.5290725308844225
dense,C4,1.8,6,0.375,0.4110332495485843,0.5380869012060623
dense,C4,1.8,7,0.4375,0.4174671603966471,0.5465095851487174
dense,C4,1.8,8,0.5,0.4234591851722713,0.5543537925139527
dense,C4,1.8,9,0.5625,0.43021519173678213,0.5631981345247703
dense,C4,1.8,10,0.625,0.436748621069357,0.5717510989082477
dense,C4,1.8,11,0.6875,0.443511443295779,0.5806043633563657
dense,C4,1.8,12,0.75,0.4499879865537839,0.5890828577264785
dense,C4,1.8,13,0.8125,0.4565375431785298,0.5976569344766043
dense,C4,1.8,14,0.875,0.46273677361194115,0.6057723964190143
dense,C4,1.8,15,0.9375,0.46935649334508917,0.6144383242532568
dense,C4,1.8,16,1.0,0.47626864515768963,0.6234870772521754
dense,C4,1.84,0,0.0,0.3740543292642993,0.4896775020940205
dense,C4,1.84,1,0.0625,0.3799112939546581,0.4973449012257688
dense,C4,1.84,2,0.125,0.3857856823489629,0.5050351098671471
dense,C4,1.84,3,0.1875,0.39230895248861236,0.5135747747702394
dense,C4,1.84,4,0.25,0.3984343711289882,0.5215936091064142
dense,C4,1.84,5,0.3125,0.40466027530277776,0.5297439898548317
dense,C4,1.84,6,0.375,0.4115539028870734,0.5387684926389157
dense,C4,1.84,7,0.4375,0.41799529132648766,0.5472009655559742
dense,C4,1.84,8,0.5,0.42399434082516024,0.5550543690421098
dense,C4,1.84,9,0.5625,0.4307579360406956,0.5639086454164337
dense,C4,1.84,10,0.625,0.43729868166810426,0.5724711876197582
dense,C4,1.84,11,0.6875,0.4440692816600016,0.5813346340026164
dense,C4,1.84,12,0.75,0.45055319789786924,0.5898227803993995
dense,C4,1.84,13,0.8125,0.45711039252983726,0.5984068561256228
dense,C4,1.84,14,0.875,0.4633167839945242,0.6065316926311193
dense,C4,1.84,15,0.9375,0.4699441645277224,0.6152076492797321
dense,C4,1.84,16,1.0,0.4768643289503743,0.6242668916502963
dense,C4,1.8800000000000001,0,0.0,0.37447841134422244,0.4902326713230147
dense,C4,1.8800000000000001,1,0.0625,0.3803411700393342,0.4979076554325392
dense,C4,1.8800000000000001,2,0.125,0.38622166019311216,0.5056058519358494
dense,C4,1.8800000000000001,3,0.1875,0.39275128382937313,0.5141538342519666
dense,C4,1.8800000000000001,4,0.25,0.3988829777964867,0.522180883668362
dense,C4,1.8800000000000001,5,0.3125,0.40511510329237127,0.5303394087990921
dense,C4,1.8800000000000001,6,0.375,0.41201558760258705,0.5393728877776978
dense,C4,1.8800000000000001,7,0.4375,0.41846360182208786,0.5478140345562473
dense,C4,1.8800000000000001,8,0.5,0.42446887250068494,0.555675582238579
dense,C4,1.8800000000000001,9,0.5625,0.43123918756772217,0.5645386556240332
dense,C4,1.8800000000000001,10,0.625,0.43778641021341774,0.573109676943592
dense,C4,1.8800000000000001,11,0.6875,0.4445638984428683,0.5819821407731016
dense,C4,1.8800000000000001,12,0.75,0.45105434520838233,0.5904788363356478
dense,C4,1.8800000000000001,13,0.8125,0.45761830179562835,0.5990717641913901
dense,C4,1.8800000000000001,14,0.875,0.46383103862671526,0.6072049074665868
dense,C4,1.8800000000000001,15,0.9375,0.4704652068340013,0.6158897499134176
dense,C4,1.8800000000000001,16,1.0,0.4773924694006808,0.6249582845208709
dense,C4,1.92,0,0.0,0.3748544772043029,0.4907249821361237
dense,C4,1.92,1,0.0625,0.3807223650372219,0.4984066808408094
dense,C4,1.92,2,0.125,0.38660825823795414,0.5061119505159273
dense,C4,1.92,3,0.1875,0.3931435114429283,0.5146673025452911
dense,C4,1.92,4,0.25,0.39928076539552576,0.5227016305829734
dense,C4,1.92,5,0.3125,0.40551840131113936,0.530867369448066
dense,C4,1.92,6,0.375,0.41242495958065123,0.5399087998951702
dense,C4,1.92,7,0.4375,0.4188788444946886,0.5483576320467025
dense,C4,1.92,8,0.5,0.4248896242923401,0.5562263917606731
dense,C4,1.92,9,0.5625,0.431665889435941,0.565097254438754
dense,C4,1.92,10,0.625,0.43821884583754755,0.5736757818638502
dense,C4,1.92,11,0.6875,0.44500243412211504,0.5825562313241053
dense,C4,1.92,12,0.75,0.4514986649279945,0.5910604988199685
dense,C4,1.92,13,0.8125,0.45806860752712336,0.5996612630115502
dense,C4,1.92,14,0.875,0.46428696661496527,0.6078017664278509
dense,C4,1.92,15,0.9375,0.47092714854208473,0.6164944814832198
dense,C4,1.92,16,1.0,0.4778606988300582,0.6255712473967061
dense,C4,1.96,0,0.0,0.3751879496721373,0.4911615336001515
dense,C4,1.96,1,0.0625,0.3810603778531057,0.4988491761106364
dense,C4,1.96,2,0.125,0.3869510551305473,0.5065607086586835
dense,C4,1.96,3,0.1875,0.3934912963244079,0.5151225905040322
dense,C4,1.96,4,0.25,0.39963347624526163,0.5231633671659982
dense,C4,1.96,5,0.3125,0.40587599272646435,0.5313354952183812
dense,C4,1.96,6,0.375,0.41278793133923375,0.5403839691157027
dense,C4,1.96,7,0.4375,0.4192470177047565,0.5488396105288086
dense,C4,1.96,8,0.5,0.4252626757437527,0.5567147563873827
dense,C4,1.96,9,0.5625,0.4320442090485885,0.5655925156573015
dense,C4,1.96,10,0.625,0.4386022410604218,0.5741776876041769
dense,C4,1.96,11,0.6875,0.4453912311300981,0.5830652085843477
dense,C4,1.96,12,0.75,0.4518925846223758,0.5915761822297814
dense,C4,1.96,13,0.8125,0.45846782606702746,0.6001838831822467
dense,C4,1.96,14,0.875,0.46469116645838116,0.6083309076626549
dense,C4,1.96,15,0.9375,0.47133667616606706,0.6170305973580036
dense,C4,1.96,16,1.0,0.47827579606284243,0.6261146544907389
dense,C4,2.0,0,0.0,0.37548364460437855,0.4915486301914048
dense,C4,2.0,1,0.0625,0.3813600917813322,0.4992415340015486
dense,C4,2.0,2,0.125,0.3872550048882314,0.5069586117076806
dense,C4,2.0,3,0.1875,0.3937996655350009,0.515526279094037
dense,C4,2.0,4,0.25,0.3999462095594865,0.5235727688388312
dense,C4,2.0,5,0.3125,0.4061930486282825,0.5317505556250656
dense,C4,2.0,6,0.375,0.4131097530401924,0.5408052684680055
dense,C4,2.0,7,0.4375,0.41957344777286754,0.54926694273126
dense,C4,2.0,8,0.5,0.42559342519137905,0.5571477431239651
dense,C4,2.0,9,0.5625,0.43237962266638846,0.5660316082962121
dense,C4,2.0,10,0.625,0.43894214757681876,0.5746226619324305
dense,C4,2.0,11,0.6875,0.4457359209030463,0.5835164447118553
dense,C4,2.0,12,0.75,0.45224181122665597,0.5920333575593252
dense,C4,2.0,13,0.8125,0.4588217430520459,0.6006471987265778
dense,C4,2.0,14,0.875,0.4650494966944236,0.6088000006290567
dense,C4,2.0,15,0.9375,0.4716997263300662,0.6175058692196916
dense,C4,2.0,16,1.0,0.47864377959702403,0.6265963846666313
dense,C4,2.04,0,0.0,0.3757458373858372,0.49189186885019615
dense,C4,2.04,1,0.0625,0.3816258419697525,0.49958942969013115
dense,C4,2.04,2,0.125,0.38752450536250516,0.5073114169253481
dense,C4,2.04,3,0.1875,0.3940730816998833,0.515884210373472
dense,C4,2.04,4,0.25,0.4002234919600632,0.5239357614382112
dense,C4,2.04,5,0.3125,0.40647415936280823,0.5321185599269143
dense,C4,2.04,6,0.375,0.41339508514312545,0.5411787989968628
dense,C4,2.04,7,0.4375,0.4198628627066115,0.5496458181264551
dense,C4,2.04,8,0.5,0.42588666450517076,0.557531625045545
dense,C4,2.04,9,0.5625,0.4326769912491233,0.5664208958766587
dense,C4,2.04,10,0.625,0.4392434931825037,0.5750171558653013
dense,C4,2.04,11,0.6875,0.44604150193634834,0.5839164832767583
dense,C4,2.04,12,0.75,0.4525514101715147,0.592438656004253
dense,C4,2.04,13,0.8125,0.45913549366198547,0.6010579321493345
dense,C4,2.04,14,0.875,0.46536715717122973,0.6092158524896737
dense,C4,2.04,15,0.9375,0.472021568139858,0.6179271948966281
dense,C4,2.04,16,1.0,0.4789699911354876,0.6270234307901804
dense,C4,2.08,0,0.0,0.37597832248301594,0.4921962169428501
dense,C4,2.08,1,0.0625,0.3818614758341259,0.49989789985900224
dense,C4,2.08,2,0.125,0.3877634595471865,0.5076242337519834
dense,C4,2.08,3,0.1875,0.3943155052396491,0.5162015689604846
dense,C4,2.08,4,0.25,0.4004693406158227,0.5242576038718552
dense,C4,2.08,5,0.3125,0.40672339858241,0.5324448409746928
dense,C4,2.08,6,0.375,0.41364806345540545,0.5415099749206514
