control,time,depth_index,depth_fraction,C2_minus_C0_contrast_fro,contrast_normalized
n128_L64_S8,4.76,8,0.5,0.04485731459830523,0.05872306786649508
n128_L64_S8,4.76,9,0.5625,0.06363137779909632,0.08330034355369317
n128_L64_S8,4.76,10,0.625,0.08460585217539568,0.11075819503885595
n128_L64_S8,4.76,11,0.6875,0.1072120539668634,0.1403521538812829
n128_L64_S8,4.76,12,0.75,0.13117597314725715,0.17172351137290215
n128_L64_S8,4.76,13,0.8125,0.15559932535561405,0.20369631630119453
n128_L64_S8,4.76,14,0.875,0.18096519992716925,0.23690298476312505
n128_L64_S8,4.76,15,0.9375,0.2088263334802953,0.273376216634645
n128_L64_S8,4.76,16,1.0,0.23403179537464472,0.30637288758302494
n128_L64_S8,4.8,0,0.0,0.08716479936761859,0.11410813319233963
n128_L64_S8,4.8,1,0.0625,0.07384429639357812,0.09667015664012797
n128_L64_S8,4.8,2,0.125,0.059781489518463723,0.07826042413795192
n128_L64_S8,4.8,3,0.1875,0.044328987335314304,0.05803143043794719
n128_L64_S8,4.8,4,0.25,0.028578656108807058,0.03741254636482646
n128_L64_S8,4.8,5,0.3125,0.01323488351464381,0.017325891435885213
n128_L64_S8,4.8,6,0.375,0.009684061950512031,0.012677482641030548
n128_L64_S8,4.8,7,0.4375,0.025688266802880885,0.03362871470008148
n128_L64_S8,4.8,8,0.5,0.04485728309518806,0.058723026625513444
n128_L64_S8,4.8,9,0.5625,0.0636313461999757,0.08330030218703265
n128_L64_S8,4.8,10,0.625,0.0846058204785472,0.11075815354425912
n128_L64_S8,4.8,11,0.6875,0.10721202189473314,0.14035211189540167
n128_L64_S8,4.8,12,0.75,0.13117594034970415,0.17172346843736425
n128_L64_S8,4.8,13,0.8125,0.15559929171819084,0.20369627226617584
n128_L64_S8,4.8,14,0.875,0.18096516573021199,0.23690293999561587
n128_L64_S8,4.8,15,0.9375,0.20882629841862219,0.27337617073512943
n128_L64_S8,4.8,16,1.0,0.23403175954490718,0.3063728406780301
n128_L64_S8,4.84,0,0.0,0.08716481864615234,0.11410815843002174
n128_L64_S8,4.84,1,0.0625,0.07384431619379635,0.09667018256075138
n128_L64_S8,4.84,2,0.125,0.05978150950845276,0.0782604503070058
n128_L64_S8,4.84,3,0.1875,0.04432900698353778,0.058031456159593056
n128_L64_S8,4.84,4,0.25,0.02857867428061118,0.037412570153679985
n128_L64_S8,4.84,5,0.3125,0.013234892938691276,0.017325903772980822
n128_L64_S8,4.84,6,0.375,0.00968403220314308,0.01267744369851289
n128_L64_S8,4.84,7,0.4375,0.02568823764420184,0.033628676528222476
n128_L64_S8,4.84,8,0.5,0.04485725515639255,0.05872299005061369
n128_L64_S8,4.84,9,0.5625,0.06363131819085442,0.08330026552006888
n128_L64_S8,4.84,10,0.625,0.084605792395696,0.1107581167807749
n128_L64_S8,4.84,11,0.6875,0.10721199348759884,0.14035207470739589
n128_L64_S8,4.84,12,0.75,0.13117591130299816,0.17172343041209007
n128_L64_S8,4.84,13,0.8125,0.15559926192875018,0.20369623326858177
n128_L64_S8,4.84,14,0.875,0.18096513545130136,0.23690290035725278
n128_L64_S8,4.84,15,0.9375,0.20882626737522347,0.2733761300959689
n128_L64_S8,4.84,16,1.0,0.2340317278243481,0.30637279915239357
n128_L64_S8,4.88,0,0.0,0.08716483571217411,0.11410818077128677
n128_L64_S8,4.88,1,0.0625,0.0738443337194403,0.09667020550371148
n128_L64_S8,4.88,2,0.125,0.05978152719530877,0.0782604734610099
n128_L64_S8,4.88,3,0.1875,0.04432902435457075,0.05803147890015069
n128_L64_S8,4.88,4,0.25,0.028578690317462727,0.037412591147650096
n128_L64_S8,4.88,5,0.3125,0.013234901139149267,0.0173259145082657
n128_L64_S8,4.88,6,0.375,0.009684005657452355,0.012677408947337706
n128_L64_S8,4.88,7,0.4375,0.02568821174144701,0.03362864261871979
n128_L64_S8,4.88,8,0.5,0.04485723037420458,0.05872295760805401
n128_L64_S8,4.88,9,0.5625,0.06363129335948585,0.08330023301312647
n128_L64_S8,4.88,10,0.625,0.08460576751045036,0.1107580842033016
n128_L64_S8,4.88,11,0.6875,0.10721196832230613,0.14035204176331073
n128_L64_S8,4.88,12,0.75,0.13117588557375168,0.17172339672972856
n128_L64_S8,4.88,13,0.8125,0.15559923554255675,0.20369619872620578
n128_L64_S8,4.88,14,0.875,0.18096510863694715,0.2369028652543681
n128_L64_S8,4.88,15,0.9375,0.20882623988488438,0.273376094108147
n128_L64_S8,4.88,16,1.0,0.23403169973691879,0.3063727623829161
n128_L64_S8,4.92,0,0.0,0.0871648508221088,0.11410820055182264
n128_L64_S8,4.92,1,0.0625,0.07384434923436384,0.09667022581442149
n128_L64_S8,4.92,2,0.125,0.059781542846922095,0.07826049395066158
n128_L64_S8,4.92,3,0.1875,0.04432903971471346,0.05803149900823587
n128_L64_S8,4.92,4,0.25,0.02857870447207424,0.03741260967756478
n128_L64_S8,4.92,5,0.3125,0.013234908272957884,0.01732592384719139
n128_L64_S8,4.92,6,0.375,0.009683981964958559,0.012677377931305345
n128_L64_S8,4.92,7,0.4375,0.025688188726856357,0.03362861249013584
n128_L64_S8,4.92,8,0.5,0.044857208388039284,0.05872292882578988
n128_L64_S8,4.92,9,0.5625,0.06363127134144902,0.08330020418913907
n128_L64_S8,4.92,10,0.625,0.08460574545487663,0.11075805533017435
n128_L64_S8,4.92,11,0.6875,0.1072119460250389,0.14035201257378058
n128_L64_S8,4.92,12,0.75,0.13117586277914373,0.1717233668891257
n128_L64_S8,4.92,13,0.8125,0.15559921216678047,0.20369616812479083
n128_L64_S8,4.92,14,0.875,0.1809650848866605,0.23690283416267865
n128_L64_S8,4.92,15,0.9375,0.208826215536773,0.2733760622338405
n128_L64_S8,4.92,16,1.0,0.23403167486225143,0.3063727298192909
n128_L64_S8,4.96,0,0.0,0.08716486420238484,0.11410821806804859
n128_L64_S8,4.96,1,0.0625,0.07384436297152823,0.09667024379785281
n128_L64_S8,4.96,2,0.125,0.05978155669974157,0.0782605120854979
n128_L64_S8,4.96,3,0.1875,0.04432905329885989,0.058031516791350164
n128_L64_S8,4.96,4,0.25,0.028578716967030404,0.03741262603481143
n128_L64_S8,4.96,5,0.3125,0.01323491447708697,0.017325931969066198
n128_L64_S8,4.96,6,0.375,0.009683960815546663,0.01267735024444176
n128_L64_S8,4.96,7,0.4375,0.025688168274675207,0.03362858571602257
n128_L64_S8,4.96,8,0.5,0.044857188878941474,0.05872290328627453
n128_L64_S8,4.96,9,0.5625,0.0636312518145485,0.08330017862631804
n128_L64_S8,4.96,10,0.625,0.08460572590380183,0.11075802973570659
n128_L64_S8,4.96,11,0.6875,0.10721192626551569,0.14035198670643134
n128_L64_S8,4.96,12,0.75,0.13117584258096573,0.17172334044753
n128_L64_S8,4.96,13,0.8125,0.1555991914543818,0.20369614101002476
n128_L64_S8,4.96,14,0.875,0.1809650638466968,0.23690280661909457
n128_L64_S8,4.96,15,0.9375,0.2088261939680232,0.2733760339980183
n128_L64_S8,4.96,16,1.0,0.23403165282908808,0.30637270097550123
n128_L64_S8,5.0,0,0.0,0.08716487605297008,0.11410823358174413
n128_L64_S8,5.0,1,0.0625,0.07384437513665058,0.09667025972331139
n128_L64_S8,5.0,2,0.125,0.05978156896249346,0.07826052813876408
n128_L64_S8,5.0,3,0.1875,0.04432906531422911,0.058031532520765726
n128_L64_S8,5.0,4,0.25,0.028578727998406803,0.03741264047607414
n128_L64_S8,5.0,5,0.3125,0.013234919871064782,0.017325939030365518
n128_L64_S8,5.0,6,0.375,0.009683941933195056,0.012677325525404858
n128_L64_S8,5.0,7,0.4375,0.02568815009630709,0.033628561918576064
n128_L64_S8,5.0,8,0.5,0.04485717156472841,0.05872288062010029
n128_L64_S8,5.0,9,0.5625,0.0636312344938691,0.08330015595167867
n128_L64_S8,5.0,10,0.625,0.08460570856980348,0.11075800704363127
n128_L64_S8,5.0,11,0.6875,0.10721190875186885,0.14035196377917677
n128_L64_S8,5.0,12,0.75,0.13117582468037492,0.17172331701372395
n128_L64_S8,5.0,13,0.8125,0.15559917309872703,0.2036961169804909
n128_L64_S8,5.0,14,0.875,0.1809650452045543,0.23690278221451733
n128_L64_S8,5.0,15,0.9375,0.2088261748580841,0.2733760089810448
n128_L64_S8,5.0,16,1.0,0.23403163330949076,0.3063726754222409
n128_L64_S8,5.04,0,0.0,0.08716488655049633,0.11410824732413936
n128_L64_S8,5.04,1,0.0625,0.07384438591141815,0.09667027382864544
n128_L64_S8,5.04,2,0.125,0.0597815798194627,0.078260542351709
n128_L64_S8,5.04,3,0.1875,0.0443290759436537,0.05803154643583013
n128_L64_S8,5.04,4,0.25,0.028578737738946147,0.03741265322749179
n128_L64_S8,5.04,5,0.3125,0.013234924559187412,0.017325945167624198
n128_L64_S8,5.04,6,0.375,0.009683925072184971,0.012677303452522245
n128_L64_S8,5.04,7,0.4375,0.02568813393602558,0.03362854076302281
n128_L64_S8,5.04,8,0.5,0.0448571561957095,0.0587228605003952
n128_L64_S8,5.04,9,0.5625,0.06363121912742521,0.08330013583534457
n128_L64_S8,5.04,10,0.625,0.08460569319877924,0.110757986921301
n128_L64_S8,5.04,11,0.6875,0.10721189322613689,0.14035194345431737
n128_L64_S8,5.04,12,0.75,0.1311758088132687,0.17172329624196883
n128_L64_S8,5.04,13,0.8125,0.1555991568288355,0.20369609568144625
n128_L64_S8,5.04,14,0.875,0.18096502868411785,0.23690276058748236
n128_L64_S8,5.04,15,0.9375,0.2088261579237387,0.27337598681215836
n128_L64_S8,5.04,16,1.0,0.23403161601373906,0.30637265278023457
n128_L64_S8,5.08,0,0.0,0.08716489585100334,0.11410825949950718
n128_L64_S8,5.08,1,0.0625,0.0738443954563216,0.09667028632395458
n128_L64_S8,5.08,2,0.125,0.05978158943337846,0.07826055493736271
n128_L64_S8,5.08,3,0.1875,0.04432908534847253,0.058031558747753384
n128_L64_S8,5.08,4,0.25,0.028578746340856435,0.03741266448832107
n128_L64_S8,5.08,5,0.3125,0.01323492863244878,0.017325950499963102
n128_L64_S8,5.08,6,0.375,0.009683910013731766,0.0126772837393812
n128_L64_S8,5.08,7,0.4375,0.02568811956719075,0.033628521952666676
n128_L64_S8,5.08,8,0.5,0.044857142550904755,0.05872284263787262
n128_L64_S8,5.08,9,0.5625,0.06363120549231217,0.08330011798550947
n128_L64_S8,5.08,10,0.625,0.08460567956604667,0.11075796907458219
n128_L64_S8,5.08,11,0.6875,0.10721187946028748,0.14035192543333427
n128_L64_S8,5.08,12,0.75,0.13117579474620628,0.17172327782666535
n128_L64_S8,5.08,13,0.8125,0.15559914240520045,0.20369607679935073
n128_L64_S8,5.08,14,0.875,0.18096501404138401,0.23690274141856285
n128_L64_S8,5.08,15,0.9375,0.20882614291471693,0.27337596716372836
n128_L64_S8,5.08,16,1.0,0.2340316006858378,0.30637263271435694
n128_L64_S8,5.12,0,0.0,0.08716490409236402,0.11410827028833809
n128_L64_S8,5.12,1,0.0625,0.07384440391314881,0.09667029739485444
n128_L64_S8,5.12,2,0.125,0.05978159794795731,0.07826056608386571
n128_L64_S8,5.12,3,0.1875,0.04432909367107819,0.058031569642942746
n128_L64_S8,5.12,4,0.25,0.028578753938265738,0.03741267443415011
n128_L64_S8,5.12,5,0.3125,0.013234932170226163,0.017325955131295655
n128_L64_S8,5.12,6,0.375,0.009683896563003268,0.012677266130925378
n128_L64_S8,5.12,7,0.4375,0.025688106788906543,0.03362850522451303
n128_L64_S8,5.12,8,0.5,0.044857130434708646,0.05872282677646378
n128_L64_S8,5.12,9,0.5625,0.06363119339132,0.08330010214400424
n128_L64_S8,5.12,10,0.625,0.08460566747290908,0.11075795324335944
n128_L64_S8,5.12,11,0.6875,0.10721186725270951,0.1403519094522967
n128_L64_S8,5.12,12,0.75,0.1311757822728182,0.17172326149765366
n128_L64_S8,5.12,13,0.8125,0.15559912961609199,0.20369606005702698
n128_L64_S8,5.12,14,0.875,0.18096500106069113,0.23690272442543442
n128_L64_S8,5.12,15,0.9375,0.20882612960982483,0.2733759497461881
n128_L64_S8,5.12,16,1.0,0.2340315870995519,0.30637261492844187
n128_L64_S8,5.16,0,0.0,0.08716491139641715,0.11410827985013222
n128_L64_S8,5.16,1,0.0625,0.07384441140718451,0.09667030720535628
n128_L64_S8,5.16,2,0.125,0.05978160549014509,0.07826057595740381
n128_L64_S8,5.16,3,0.1875,0.04432910103716081,0.05803157928594018
n128_L64_S8,5.16,4,0.25,0.028578760649387167,0.03741268321973263
n128_L64_S8,5.16,5,0.3125,0.01323493524175543,0.017325959152259086
n128_L64_S8,5.16,6,0.375,0.00968388454646201,0.012677250399975493
n128_L64_S8,5.16,7,0.4375,0.025688095423060643,0.03362849034539362
n128_L64_S8,5.16,8,0.5,0.04485711967394879,0.05872281268946734
n128_L64_S8,5.16,9,0.5625,0.06363118264993897,0.08330008808237677
n128_L64_S8,5.16,10,0.625,0.08460565674361459,0.11075793919755456
n128_L64_S8,5.16,11,0.6875,0.10721185642512596,0.1403518952778208
n128_L64_S8,5.16,12,0.75,0.13117577121063292,0.1717232470160588
n128_L64_S8,5.16,13,0.8125,0.1555991182743097,0.20369604520940943
n128_L64_S8,5.16,14,0.875,0.18096498955139598,0.23690270935852445
n128_L64_S8,5.16,15,0.9375,0.20882611781353597,0.27337593430357243
n128_L64_S8,5.16,16,1.0,0.23403157505491534,0.3063725991607122
n128_L64_S8,5.2,0,0.0,0.08716491787085033,0.11410828832586428
n128_L64_S8,5.2,1,0.0625,0.07384441804914951,0.09667031590040558
n128_L64_S8,5.2,2,0.125,0.05978161217209126,0.07826058470479277
n128_L64_S8,5.2,3,0.1875,0.04432910755768359,0.0580315878220085
n128_L64_S8,5.2,4,0.25,0.028578766578418832,0.03741269098147521
n128_L64_S8,5.2,5,0.3125,0.013234937907416809,0.017325962641897633
n128_L64_S8,5.2,6,0.375,0.009683873809515261,0.012677236344152977
n128_L64_S8,5.2,7,0.4375,0.025688085311715313,0.03362847710855091
n128_L64_S8,5.2,8,0.5,0.0448571101152844,0.05872280017614363
n128_L64_S8,5.2,9,0.5625,0.06363117311372202,0.08330007559843919
n128_L64_S8,5.2,10,0.625,0.08460564722268185,0.11075792673362567
n128_L64_S8,5.2,11,0.6875,0.10721184681986465,0.14035188270349672
n128_L64_S8,5.2,12,0.75,0.1311757613982863,0.17172323417063765
n128_L64_S8,5.2,13,0.8125,0.15559910821431253,0.20369603203978698
n128_L64_S8,5.2,14,0.875,0.18096497934494413,0.23690269599717703
n128_L64_S8,5.2,15,0.9375,0.20882610735298393,0.27337592060958044
n128_L64_S8,5.2,16,1.0,0.23403156437515066,0.30637258517974714
n128_L64_S8,5.24,0,0.0,0.08716492361085722,0.11410829584015302
n128_L64_S8,5.24,1,0.0625,0.07384442393690725,0.09667032360811613
n128_L64_S8,5.24,2,0.125,0.059781618092887755,0.07826059245575462
n128_L64_S8,5.24,3,0.1875,0.0443291133306226,0.05803159537940894
n128_L64_S8,5.24,4,0.25,0.028578771817218046,0.03741269783962899
n128_L64_S8,5.24,5,0.3125,0.013234940219860413,0.017325965669135975
n128_L64_S8,5.24,6,0.375,0.00968386421442107,0.012677223783138738
n128_L64_S8,5.24,7,0.4375,0.025688076314794236,0.033628465330609855
n128_L64_S8,5.24,8,0.5,0.04485710162291074,0.05872278905870963
n128_L64_S8,5.24,9,0.5625,0.06363116464595361,0.08330006451321612
n128_L64_S8,5.24,10,0.625,0.08460563877254251,0.11075791567148094
n128_L64_S8,5.24,11,0.6875,0.10721183829745295,0.14035187154673967
n128_L64_S8,5.24,12,0.75,0.13117575269305354,0.1717232227745481
n128_L64_S8,5.24,13,0.8125,0.15559909928968554,0.2036960203564867
n128_L64_S8,5.24,14,0.875,0.18096497029228464,0.2369026841462684
n128_L64_S8,5.24,15,0.9375,0.20882609807531147,0.2733759084641055
n128_L64_S8,5.24,16,1.0,0.23403155490395755,0.30637257278093283
n128_L64_S8,5.28,0,0.0,0.08716492870060277,0.11410830250317947
n128_L64_S8,5.28,1,0.0625,0.07384442915697287,0.09667033044174561
n128_L64_S8,5.28,2,0.125,0.05978162334010271,0.07826059932492552
n128_L64_S8,5.28,3,0.1875,0.044329118442499156,0.05803160207140726
n128_L64_S8,5.28,4,0.25,0.028578776446773018,0.03741270390021629
n128_L64_S8,5.28,5,0.3125,0.013234942224987636,0.017325968294063993
n128_L64_S8,5.28,6,0.375,0.009683855638430454,0.012677212556241109
n128_L64_S8,5.28,7,0.4375,0.025688068308042017,0.033628454848906746
n128_L64_S8,5.28,8,0.5,0.04485709407653609,0.05872277917969046
n128_L64_S8,5.28,9,0.5625,0.06363115712559483,0.08330005466825453
n128_L64_S8,5.28,10,0.625,0.08460563127145367,0.11075790585174577
n128_L64_S8,5.28,11,0.6875,0.10721183073449828,0.14035186164601546
n128_L64_S8,5.28,12,0.75,0.13117574496867643,0.1717232126625045
n128_L64_S8,5.28,13,0.8125,0.15559909137091307,0.2036960099899586
n128_L64_S8,5.28,14,0.875,0.18096496226159423,0.2369026736332276
n128_L64_S8,5.28,15,0.9375,0.20882608984533224,0.2733758976901741
n128_L64_S8,5.28,16,1.0,0.23403154650311478,0.3063725617833226
n128_L64_S8,5.32,0,0.0,0.08716493321451003,0.11410830841237142
n128_L64_S8,5.32,1,0.0625,0.07384443378583931,0.09667033650143154
n128_L64_S8,5.32,2,0.125,0.059781627991135664,0.07826060541362981
n128_L64_S8,5.32,3,0.1875,0.044329122969730766,0.05803160799804222
n128_L64_S8,5.32,4,0.25,0.028578780538496995,0.03741270925672474
n128_L64_S8,5.32,5,0.3125,0.013234943962810585,0.01732597056906186
n128_L64_S8,5.32,6,0.375,0.009683847972138584,0.012677202520237352
n128_L64_S8,5.32,7,0.4375,0.02568806118121664,0.033628445519122876
n128_L64_S8,5.32,8,0.5,0.044857087369587274,0.05872277039957034
n128_L64_S8,5.32,9,0.5625,0.06363115044546482,0.08330004592324311
n128_L64_S8,5.32,10,0.625,0.084605624611658,0.11075789713335422
n128_L64_S8,5.32,11,0.6875,0.10721182402181588,0.14035185285838947
n128_L64_S8,5.32,12,0.75,0.1311757381134459,0.17172320368826763
n128_L64_S8,5.32,13,0.8125,0.15559908434340508,0.2036960007901919
n128_L64_S8,5.32,14,0.875,0.18096495513626504,0.23690266430540238
n128_L64_S8,5.32,15,0.9375,0.2088260825434676,0.27337588813124497
n128_L64_S8,5.32,16,1.0,0.23403153905037063,0.3063725520268759
n128_L64_S8,5.36,0,0.0,0.08716493721840178,0.11410831365389801
n128_L64_S8,5.36,1,0.0625,0.073844437891152,0.0966703418757291
n128_L64_S8,5.36,2,0.125,0.05978163211440505,0.07826061081143461
n128_L64_S8,5.36,3,0.1875,0.04432912697982216,0.058031613247684806
n128_L64_S8,5.36,4,0.25,0.02857878415537044,0.03741271399160258
n128_L64_S8,5.36,5,0.3125,0.013234945468200813,0.017325972539780198
n128_L64_S8,5.36,6,0.375,0.00968384111801412,0.012677193547448418
n128_L64_S8,5.36,7,0.4375,0.025688054836490077,0.03362843721319079
n128_L64_S8,5.36,8,0.5,0.04485708140762985,0.05872276259472438
n128_L64_S8,5.36,9,0.5625,0.06363114451063902,0.08330003815391539
n128_L64_S8,5.36,10,0.625,0.08460561869776452,0.11075788939142917
n128_L64_S8,5.36,11,0.6875,0.10721181806277272,0.1403518450573586
n128_L64_S8,5.36,12,0.75,0.1311757320285048,0.17172319572242276
n128_L64_S8,5.36,13,0.8125,0.1555990781057618,0.20369599262444338
n128_L64_S8,5.36,14,0.875,0.18096494881312938,0.23690265602773514
n128_L64_S8,5.36,15,0.9375,0.20882607606392672,0.27337587964882637
n128_L64_S8,5.36,16,1.0,0.2340315324375789,0.30637254337001757
n128_L64_S8,5.4,0,0.0,0.08716494077050063,0.1141083183039789
n128_L64_S8,5.4,1,0.0625,0.07384444153273774,0.09667034664295798
n128_L64_S8,5.4,2,0.125,0.059781635770404316,0.07826061559753236
n128_L64_S8,5.4,3,0.1875,0.0443291305324115,0.05803161789840781
n128_L64_S8,5.4,4,0.25,0.028578787352941934,0.037412718177568895
n128_L64_S8,5.4,5,0.3125,0.013234946771543625,0.017325974245996658
n128_L64_S8,5.4,6,0.375,0.009683834989100254,0.012677185524038454
n128_L64_S8,5.4,7,0.4375,0.025688049187036238,0.033628429817445765
n128_L64_S8,5.4,8,0.5,0.04485707610697158,0.05872275565559042
n128_L64_S8,5.4,9,0.5625,0.06363113923703519,0.0833000312501986
n128_L64_S8,5.4,10,0.625,0.08460561344531231,0.11075788251540213
n128_L64_S8,5.4,11,0.6875,0.10721181277183736,0.14035183813095298
n128_L64_S8,5.4,12,0.75,0.13117572662636104,0.17172318865043332
n128_L64_S8,5.4,13,0.8125,0.1555990725682411,0.20369598537523093
n128_L64_S8,5.4,14,0.875,0.18096494320089876,0.2369026486807193
n128_L64_S8,5.4,15,0.9375,0.20882607031310346,0.27337587212037784
n128_L64_S8,5.4,16,1.0,0.2340315265690573,0.3063725356874892
n128_L64_S8,5.44,0,0.0,0.08716494392231693,0.11410832243004672
n128_L64_S8,5.44,1,0.0625,0.07384444476351999,0.09667035087240078
n128_L64_S8,5.44,2,0.125,0.05978163901262242,0.07826061984194592
n128_L64_S8,5.44,3,0.1875,0.0443291336801971,0.058031622019199015
n128_L64_S8,5.44,4,0.25,0.028578790180212605,0.03741272187877145
n128_L64_S8,5.44,5,0.3125,0.013234947899310942,0.017325975722365834
n128_L64_S8,5.44,6,0.375,0.009683829507851478,0.012677178348492017
n128_L64_S8,5.44,7,0.4375,0.025688044155780132,0.033628423230988316
n128_L64_S8,5.44,8,0.5,0.044857071393425894,0.05872274948505021
n128_L64_S8,5.44,9,0.5625,0.06363113455015755,0.08330002511456974
n128_L64_S8,5.44,10,0.625,0.0846056087795067,0.11075787640735883
n128_L64_S8,5.44,11,0.6875,0.10721180807328479,0.14035183198004036
n128_L64_S8,5.44,12,0.75,0.1311757218295617,0.1717231823709051
n128_L64_S8,5.44,13,0.8125,0.15559906765140394,0.20369597893856023
n128_L64_S8,5.44,14,0.875,0.18096493821878262,0.2369026421585914
n128_L64_S8,5.44,15,0.9375,0.20882606520815622,0.27337586543745074
n128_L64_S8,5.44,16,1.0,0.23403152136013516,0.30637252886844774
n128_L64_S8,5.48,0,0.0,0.08716494671942908,0.11410832609176852
n128_L64_S8,5.48,1,0.0625,0.07384444763032229,0.09667035462535449
n128_L64_S8,5.48,2,0.125,0.05978164188836855,0.07826062360660808
n128_L64_S8,5.48,3,0.1875,0.04432913646975149,0.05803162567102689
n128_L64_S8,5.48,4,0.25,0.028578792680413367,0.03741272515180418
